分區別,醫事機構代碼,醫事機構名稱,機構地址,電話區域號碼 ,電話號碼,特約類別,型態別,醫事機構種類,終止合約或歇業日期,開業狀況
"1","3501173765","宏安診所","臺北市信義區忠孝東路5段191號","02","27611271","4","07","A","","0"
"1","3501173783","俊安診所","臺北市信義區永吉路30巷148弄6號","02","27605757","4","08","A","","0"
"1","3501173836","松禾診所","臺北市信義區松山路130號3樓、3樓之1","02","27666738","4","08","A","","0"
"1","3501173863","１０１時尚診所","臺北市信義區忠孝東路5段35號3樓、4樓","02","87871011","4","08","A","","0"
"1","3501173907","松德精神科診所","臺北市信義區松德路108號","02","87894477","4","08","A","","0"
"1","3501173970","正興復健科診所","臺北市信義區永吉路344號","02","27609977","4","08","A","","0"
"1","3501174039","錦宜診所","臺北市信義區信義路4段375號8樓之5","02","27233318","4","08","A","","0"
"1","3501174066","大聖復健科診所","","","","4","07","A","20181107","2"
"1","3501174084","三本診所","","","","4","08","A","20191031","2"
"1","3501174093","自在診所","臺北市信義區中坡南路84號","02","27268199","4","08","A","","0"
"1","3501174137","博文診所","臺北市信義區吳興街284巷1之4號","02","27321016","4","08","A","","0"
"1","3501174235","德佑診所","臺北市信義區福德街215號","02","27596037","4","08","A","","0"
"1","3501174306","慧祥診所","臺北市信義區松山路484之5號","02","27279817","4","08","A","","0"
"1","3501174342","朝暘診所","","","","4","08","A","20180824","2"
"1","3501174360","康誠內科診所","臺北市信義區松山路625號","02","27260018","4","07","A","","0"
"1","3501174404","晶愛眼科診所","","","","4","07","A","20190101","2"
"1","3501174422","健康吉美診所","臺北市信義區基隆路1段176號16樓","02","27698822","4","08","A","","0"
"1","3501174477","仁瀚骨科診所","臺北市信義區信安街151號","02","27368768","4","08","A","","0"
"1","3501174486","髮拉儷皮膚科診所","臺北市信義區忠孝東路5段139號4樓","02","27565558","4","08","A","","0"
"1","3501174495","伯特利身心診所","臺北市信義區光復南路421號2樓","02","27200938","4","08","A","","0"
"1","3501174502","祐誠骨科診所","臺北市信義區信義路6段77號79號","02","27269788","4","08","A","","0"
"1","3501174520","新佑泉診所","臺北市信義區忠孝東路5段508之4號及地下室","02","27595512","4","08","A","","0"
"1","3501174539","六安復健科診所","臺北市信義區吳興街467巷2弄14號、16號、18號","02","27296677","4","08","A","","0"
"1","3501174548","信義身心精神科診所","臺北市信義區莊敬路412號","02","27580988","4","08","A","","0"
"1","3501174566","松展診所","","","","4","08","A","20200713","2"
"1","3501174593","理恩診所","臺北市信義區忠孝東路5段410之2號","02","87899728","4","08","A","","0"
"1","3501174646","雅偲皮膚科診所","","","","4","08","A","20191104","2"
"1","3501174708","總站１８號診所","臺北市信義區吳興街467巷2弄4號、6號、6號2樓、10號","02","27296611","4","08","A","","0"
"1","3501174726","飛悅皮膚科診所","臺北市信義區忠孝東路5段508號、508號地下","02","27272020","4","08","A","","0"
"1","3501174744","虎林診所","","","","4","08","A","20200302","2"
"1","3501174753","興雅診所","臺北市信義區忠孝東路5段71巷19號","02","27650589","4","08","A","","0"
"1","3501174806","永吉羅耳鼻喉科診所","臺北市信義區永吉路272號","02","27683191","4","08","A","","0"
"1","3501174815","莊敬診所","臺北市信義區莊敬路280號","02","27589258","4","08","A","","0"
"1","3501174824","晶華眼科診所","","","","4","10","A","20191231","2"
"1","3501174842","幫痘氏皮膚科診所","臺北市信義區忠孝東路5段291號2樓","02","87875123","4","10","A","","0"
"1","3501174904","愛利膚皮膚科診所","臺北市信義區莊敬路366號","02","27584568","4","10","A","","0"
"1","3501174968","新詠康診所","臺北市信義區忠孝東路5段242號3樓、244號3樓","02","27582678","4","10","A","","0"
"1","3501174977","靚顏維格診所","","","","4","10","A","20200101","2"
"1","3501175009","弘安診所","臺北市信義區松信路43號","02","27667868","4","10","A","","0"
"1","3501175018","順康復健科診所","臺北市信義區莊敬路362號、364號、364號2樓","02","23450011","4","10","A","","0"
"1","3501175045","原力復健科診所","臺北市信義區基隆路2段145號、145號2樓","02","27327311","4","10","A","","0"
"1","3501175063","信義１０１健康管理診所","","","","4","10","A","20200115","2"
"1","3501175090","晶愛眼科診所","臺北市信義區莊敬路454號、454號2樓","02","87809696","4","10","A","","0"
"1","3501175107","悠遠診所","","","","4","10","A","20200505","2"
"1","3501175152","康禾復健科診所","臺北市信義區光復南路439號（實際營業地址：1、2樓）","02","27207080","4","10","A","","0"
"1","3501175223","桂其安家醫科診所","臺北市信義區莊敬路462號","02","27229173","4","10","A","","0"
"1","3501175250","信義願麗診所","","","","4","10","A","20200303","2"
"1","3501175269","松山班廷建興診所","臺北市信義區市民大道6段318號（實際營業地址：1樓、2樓）","02","27652295","4","10","A","","0"
"1","3501175278","合安眼科診所","臺北市信義區基隆路2段189號","02","23788288","4","10","A","","0"
"1","3501175287","靚顏維格診所","臺北市信義區中坡北路3號、5號","02","27889911","4","10","A","","0"
"1","3501175296","信義101健康管理診所","臺北市信義區信義路5段8號4樓","02","25709899","4","10","A","","0"
"1","3501175358","雅偲皮膚科診所","臺北市信義區忠孝東路4段563號6樓、6樓之2","02","27600055","4","10","A","","0"
"1","3501175367","美麗馨診所","臺北市信義區中坡南路28號（實際營業地址：1樓）","02","27281568","4","10","A","","0"
"1","3501175376","謝政興泌尿科診所","臺北市信義區忠孝東路5段1之2號3樓","02","27481327","4","10","A","","0"
"1","3501180395","紹毅內兒科診所","臺北市中正區八德路1段50．52號","02","23930080","4","08","A","","0"
"1","3501180420","劉瑞聰診所","臺北市中正區汀州路1段194號","02","23038125","4","07","A","","0"
"1","3501180582","惠生診所","臺北市中正區臨沂街69之1號","02","23944488","4","08","A","","0"
"1","3501180760","古亭龍生診所","臺北市中正區汀州路1段174號","02","23010397","4","07","A","","0"
"1","3501180966","鄭文宗耳鼻喉科診所","臺北市中正區信義路2段267號","02","23917458","4","07","A","","0"
"1","3501181016","古亭中心耳鼻喉科診所","臺北市中正區中華路2段161號1樓","02","23064652","4","07","A","","0"
"1","3501181258","林診所","臺北市中正區寧波東街22號","02","23921100","4","07","A","","0"
"1","3501181267","朱小兒科診所","臺北市中正區汀州路2段220號1樓","02","23651810","4","07","A","","0"
"1","3501181454","戰痘診所","臺北市中正區南陽街21－6號","02","23756013","4","08","A","","0"
"1","3501181534","雙合耳鼻喉科聯合診所","臺北市中正區汀州路1段 96號","02","23055690","4","07","A","","0"
"1","3501181589","同泰診所","臺北市中正區汀州路2段136，138號","02","23678511","4","07","A","","0"
"1","3501181614","張孟源內科診所","臺北市中正區中華路2段325號","02","23098600","4","07","A","","0"
"1","3501181641","親子診所","臺北市中正區和平西路2段50號","02","23058122","4","07","A","","0"
"1","3501181767","惠恩診所","臺北市中正區濟南路2段48巷3之2號","02","23919572","4","08","A","","0"
"1","3501181810","周正成小兒科診所","臺北市中正區徐州路24號","02","23516830","4","07","A","","0"
"1","3501181918","丞泰耳鼻喉科診所","臺北市中正區南昌路1段78號","02","23973668","4","07","A","","0"
"1","3501181945","蕭耳鼻喉科診所","臺北市中正區汀州路2段261號","02","23653284","4","07","A","","0"
"1","3501181981","彭內科診所","臺北市中正區廈門街35號","02","23675690","4","07","A","","0"
"1","3501181990","李相台診所","臺北市中正區新生南路1段148號2樓之1","02","23911378","4","08","A","","0"
"1","3501183056","池振坤耳鼻喉科診所","臺北市中正區南昌路1段88號2樓之1","02","23972684","4","07","A","","0"
"1","3501183083","柯滄銘婦產科診所","臺北市中正區林森南路10號、10號2樓、12號2樓","02","33933939","4","07","A","","0"
"1","3501183172","蔡明勳診所","臺北市中正區羅斯福路2段40號1樓","02","23560850","4","08","A","","0"
"1","3501183323","劉秉誠診所","臺北市中正區新生南路1段92號2樓","02","23567373","4","08","A","","0"
"1","3501183538","拉菲爾人本診所","臺北市中正區館前路49號11樓","02","23700999","4","08","A","","0"
"1","3501183547","怡和診所","臺北市中正區汀州路2段212號","02","23625100","4","08","A","","0"
"1","3501183592","奕康耳鼻喉科診所","臺北市中正區連雲街72號2樓","02","23212788","4","07","A","","0"
"1","3501183609","慈恩診所","","","","4","08","A","20180920","2"
"1","3501183789","李世輝耳鼻喉科診所","臺北市中正區南昌路1段79號","02","23979639","4","07","A","","0"
"1","3501183814","大佳婦產科診所","臺北市中正區信陽街9號2樓","02","23888686","4","07","A","","0"
"1","3501183850","健康101診所","臺北市中正區牯嶺街97號1樓","02","23645143","4","08","A","","0"
"1","3501183903","站前大學眼科診所","臺北市中正區館前路8號3樓","02","23752558","4","07","A","","0"
"1","3501184197","美兆診所","臺北市中正區忠孝西路1段66號44.45樓","02","77251177","4","08","A","","0"
"1","3501184213","美診所","臺北市中正區新生南路1段56號4樓、56巷2號","02","33224633","4","08","A","","0"
"1","3501184222","星采皮膚專科診所","臺北市中正區羅斯福路1段32號2樓","02","23951167","4","08","A","","0"
"1","3501184259","永愉診所","臺北市中正區忠孝東路1段54號3樓","02","23218799","4","08","A","","0"
"1","3501184384","匯安診所","臺北市中正區和平西路1段20號5樓","02","23637588","4","07","A","","0"
"1","3501184393","悅心診所","臺北市中正區羅斯福路2段7之2號、7之3號","02","23961008","4","07","A","","0"
"1","3501184731","禾馨婦產科診所","臺北市中正區懷寧街78號、78號2樓","02","23612323","4","07","A","","0"
"1","3501184884","台北諾貝爾眼科診所","","","","4","07","A","20210105","2"
"1","3501184946","永康身心診所","臺北市中正區金山南路1段127號","02","23581818","4","08","A","","0"
"1","3501184955","鈞安診所","","","","4","08","A","20200911","2"
"1","3501184973","平安身心精神科診所","臺北市中正區羅斯福路三段218號","02","23680055","4","07","A","","0"
"1","3501185112","博士眼科診所","臺北市中正區羅斯福路2段70號4樓之6、70號4樓之7、70","02","23943660","4","07","A","","0"
"1","3501185176","恩加診所","臺北市中正區忠孝西路1段50號18樓之36，38","02","23610003","4","07","A","","0"
"1","3501185194","蔡瑞芳眼科診所","臺北市中正區羅斯福路1段73號、75號2樓","02","33938088","4","07","A","","0"
"1","3501185210","蘭心診所","臺北市中正區南昌路2段11號、15號","02","23515995","4","08","A","","0"
"1","3501185247","祈約美醫皮膚科診所","臺北市中正區忠孝東路1段13號7樓","02","33221778","4","08","A","","0"
"1","3501185336","立達診所","臺北市中正區忠孝東路1段54之1號、之2號、54號2樓、3樓","02","55696100","4","08","A","","0"
"1","3501185372","惠森復健科診所","臺北市中正區師大路172號、172號之1號","02","23689166","4","08","A","","0"
"1","3501185425","宜康診所","臺北市中正區新生南路一段148號","02","23417696","4","08","A","","0"
"1","3501185461","藝群台北診所","臺北市中正區忠孝西路1段102號4樓","02","23832952","4","10","A","","0"
"1","3501185523","古亭光澤診所","","","","4","10","A","20190408","2"
"1","3501185541","大安皮膚專科診所","臺北市中正區信義路2段281號、281號2樓","02","23581115","4","10","A","","0"
"1","3501185603","日明耀診所","臺北市中正區重慶南路一段66之1號2樓之1","02","23611190","4","10","A","","0"
"1","3501185658","立光診所","臺北市中正區博愛路76號2樓","02","23112276","4","10","A","","0"
"1","3501185676","和眾綜合診所","臺北市中正區忠孝西路1段6號","02","23817866","4","10","A","","0"
"1","3501185685","家禾診所","臺北市中正區三元街217號、217號2樓","02","23331368","4","10","A","","0"
"1","3501185694","虹約復健專科診所","臺北市中正區信義路2段91號2樓之2","02","23216066","4","10","A","","0"
